┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┓
┃ Name                                                    ┃ Motors   ┃ Whl  ┃ CurrLim   ┃ Test     ┃ TTG   ┃ TractForce   ┃ MinVolt   ┃ PushCurr   ┃ TurnCurr  ┃ MaxSpd  ┃ Stages                      ┃
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0336   │ 4.05  │ 120.64       │ 9.05      │ 251        │ 110       │ 10.75   │ (13, 58, 20, 36, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0336   │ 4.05  │ 120.6        │ 9.05      │ 251        │ 107       │ 10.75   │ (8, 62, 18, 38, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0337   │ 3.65  │ 108.42       │ 8.95      │ 258        │ 126       │ 12.35   │ (12, 60, 16, 40, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.0337   │ 3.7   │ 109.93       │ 8.95      │ 258        │ 121       │ 12.15   │ (9, 62, 22, 34, 16, 50)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0337   │ 3.7   │ 109.86       │ 8.95      │ 258        │ 124       │ 12.15   │ (10, 60, 18, 38, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0337   │ 3.75  │ 111.41       │ 8.95      │ 258        │ 123       │ 12.0    │ (11, 60, 22, 34, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0337   │ 4.0   │ 118.87       │ 9.05      │ 251        │ 112       │ 10.9    │ (10, 60, 22, 34, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0337   │ 4.05  │ 120.18       │ 9.05      │ 251        │ 111       │ 10.8    │ (12, 60, 16, 40, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0337   │ 4.05  │ 120.18       │ 9.05      │ 251        │ 111       │ 10.8    │ (10, 60, 24, 32, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0337   │ 4.1   │ 121.78       │ 9.05      │ 251        │ 109       │ 10.65   │ (10, 60, 18, 38, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0337   │ 4.15  │ 123.32       │ 9.05      │ 251        │ 108       │ 10.5    │ (13, 58, 16, 40, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0337   │ 4.45  │ 132.0        │ 9.05      │ 245        │ 99        │ 9.6     │ (12, 60, 18, 38, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0337   │ 4.45  │ 132.0        │ 9.05      │ 245        │ 99        │ 9.6     │ (12, 60, 20, 36, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.0337   │ 4.45  │ 132.0        │ 8.95      │ 242        │ 95        │ 9.5     │ (11, 60, 16, 40, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0337   │ 4.45  │ 132.0        │ 8.95      │ 243        │ 98        │ 9.5     │ (9, 62, 22, 34, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0337   │ 4.45  │ 132.0        │ 8.95      │ 245        │ 99        │ 9.6     │ (12, 60, 18, 38, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0337   │ 4.45  │ 132.0        │ 8.95      │ 245        │ 99        │ 9.6     │ (12, 60, 20, 36, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.0338   │ 3.65  │ 108.12       │ 8.95      │ 258        │ 123       │ 12.35   │ (8, 62, 18, 38, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0338   │ 3.75  │ 110.89       │ 8.95      │ 258        │ 123       │ 12.05   │ (9, 62, 18, 38, 26, 40)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0338   │ 3.95  │ 116.71       │ 9.05      │ 251        │ 114       │ 11.1    │ (12, 60, 18, 38, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0338   │ 4.05  │ 119.95       │ 9.05      │ 251        │ 108       │ 10.8    │ (8, 62, 22, 34, 16, 50)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0339   │ 3.6   │ 106.14       │ 8.95      │ 258        │ 128       │ 12.6    │ (13, 58, 20, 36, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0339   │ 3.65  │ 107.55       │ 8.95      │ 258        │ 127       │ 12.45   │ (9, 62, 20, 36, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.0339   │ 3.7   │ 109.26       │ 8.95      │ 258        │ 121       │ 12.25   │ (9, 62, 20, 36, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.0339   │ 3.7   │ 108.99       │ 8.95      │ 258        │ 122       │ 12.25   │ (12, 60, 18, 38, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0339   │ 3.95  │ 116.54       │ 9.05      │ 251        │ 111       │ 11.1    │ (11, 60, 16, 40, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0339   │ 3.95  │ 116.42       │ 9.05      │ 251        │ 114       │ 11.15   │ (8, 62, 28, 28, 16, 50)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0339   │ 4.05  │ 119.41       │ 9.05      │ 251        │ 111       │ 10.85   │ (10, 60, 20, 36, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0339   │ 4.05  │ 119.41       │ 9.05      │ 251        │ 111       │ 10.85   │ (9, 62, 26, 30, 16, 50)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0339   │ 4.1   │ 121.0        │ 9.05      │ 251        │ 110       │ 10.7    │ (8, 62, 18, 38, 26, 40)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0339   │ 4.45  │ 131.12       │ 9.15      │ 243        │ 99        │ 9.6     │ (12, 60, 18, 38, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.034    │ 3.6   │ 106.01       │ 8.95      │ 258        │ 125       │ 12.6    │ (8, 62, 20, 36, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.034    │ 3.6   │ 105.73       │ 8.95      │ 258        │ 129       │ 12.65   │ (10, 60, 24, 32, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.034    │ 3.65  │ 107.37       │ 8.95      │ 258        │ 127       │ 12.45   │ (13, 58, 18, 38, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.034    │ 3.65  │ 107.22       │ 8.95      │ 258        │ 127       │ 12.45   │ (10, 60, 26, 30, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.034    │ 3.9   │ 114.72       │ 9.05      │ 251        │ 116       │ 11.3    │ (11, 60, 16, 40, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.034    │ 3.9   │ 114.63       │ 9.05      │ 251        │ 116       │ 11.3    │ (8, 62, 26, 30, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.034    │ 3.95  │ 116.08       │ 9.05      │ 251        │ 115       │ 11.15   │ (12, 60, 22, 34, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.034    │ 4.0   │ 117.75       │ 9.05      │ 251        │ 113       │ 11.0    │ (9, 62, 24, 32, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.034    │ 4.0   │ 117.71       │ 9.05      │ 251        │ 113       │ 11.0    │ (9, 62, 22, 34, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.034    │ 4.05  │ 119.22       │ 9.05      │ 251        │ 109       │ 10.85   │ (8, 62, 20, 36, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.034    │ 4.05  │ 119.22       │ 9.05      │ 251        │ 112       │ 10.85   │ (9, 62, 20, 36, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.034    │ 4.45  │ 131.01       │ 9.15      │ 243        │ 99        │ 9.6     │ (12, 60, 20, 36, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0341   │ 3.6   │ 105.7        │ 8.95      │ 258        │ 129       │ 12.65   │ (10, 60, 22, 34, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.0341   │ 3.6   │ 105.53       │ 8.95      │ 258        │ 125       │ 12.65   │ (8, 62, 22, 34, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0341   │ 3.6   │ 105.53       │ 8.95      │ 258        │ 129       │ 12.65   │ (9, 62, 22, 34, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0341   │ 3.65  │ 107.05       │ 8.95      │ 258        │ 127       │ 12.5    │ (10, 60, 20, 36, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.0341   │ 3.65  │ 106.94       │ 8.95      │ 258        │ 124       │ 12.5    │ (14, 58, 16, 40, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0341   │ 3.9   │ 114.51       │ 9.05      │ 251        │ 116       │ 11.3    │ (14, 58, 16, 40, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0341   │ 3.9   │ 114.25       │ 9.05      │ 251        │ 116       │ 11.35   │ (8, 62, 24, 32, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0341   │ 4.0   │ 117.36       │ 9.05      │ 251        │ 113       │ 11.05   │ (8, 62, 20, 36, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 32        │ 0.0341   │ 4.5   │ 132.0        │ 9.15      │ 242        │ 95        │ 9.5     │ (11, 60, 16, 40, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0341   │ 4.5   │ 132.0        │ 9.15      │ 242        │ 98        │ 9.45    │ (9, 62, 20, 36, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0341   │ 4.5   │ 132.0        │ 9.15      │ 243        │ 98        │ 9.5     │ (9, 62, 22, 34, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0341   │ 4.5   │ 132.0        │ 9.05      │ 240        │ 97        │ 9.4     │ (9, 62, 24, 32, 16, 50)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0341   │ 4.5   │ 132.0        │ 9.05      │ 241        │ 97        │ 9.4     │ (8, 62, 18, 38, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0341   │ 4.5   │ 132.0        │ 9.05      │ 242        │ 95        │ 9.5     │ (11, 60, 16, 40, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0341   │ 4.5   │ 132.0        │ 9.05      │ 242        │ 98        │ 9.45    │ (9, 62, 20, 36, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0341   │ 4.5   │ 132.0        │ 9.05      │ 243        │ 98        │ 9.5     │ (9, 62, 22, 34, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0341   │ 4.5   │ 132.0        │ 8.95      │ 240        │ 97        │ 9.4     │ (9, 62, 24, 32, 16, 50)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0341   │ 4.5   │ 132.0        │ 8.95      │ 240        │ 97        │ 9.4     │ (12, 60, 16, 40, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0341   │ 4.5   │ 132.0        │ 8.95      │ 241        │ 97        │ 9.4     │ (8, 62, 18, 38, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0341   │ 4.5   │ 132.0        │ 8.95      │ 242        │ 98        │ 9.45    │ (9, 62, 20, 36, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0342   │ 3.55  │ 103.88       │ 8.95      │ 258        │ 131       │ 12.85   │ (8, 62, 22, 34, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0342   │ 3.65  │ 106.79       │ 8.95      │ 258        │ 128       │ 12.5    │ (13, 58, 22, 34, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.0342   │ 3.65  │ 106.69       │ 8.95      │ 258        │ 124       │ 12.55   │ (8, 62, 24, 32, 16, 50)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0342   │ 3.65  │ 106.69       │ 8.95      │ 258        │ 128       │ 12.55   │ (9, 62, 28, 28, 16, 50)     │
│ VEX 3 CIM Ball Shifter                                  │ 4        │ 4    │ 33        │ 0.0342   │ 3.95  │ 115.37       │ 9.05      │ 251        │ 115       │ 11.25   │ (12, 50, 30, 54, 20, 64)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0342   │ 3.95  │ 115.37       │ 9.05      │ 251        │ 115       │ 11.25   │ (12, 60, 20, 36, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0342   │ 4.35  │ 127.32       │ 9.15      │ 243        │ 102       │ 9.85    │ (14, 58, 18, 38, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0342   │ 4.35  │ 127.04       │ 9.15      │ 243        │ 102       │ 9.9     │ (11, 60, 16, 40, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0342   │ 4.4   │ 128.66       │ 9.15      │ 243        │ 101       │ 9.75    │ (14, 58, 16, 40, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0342   │ 4.45  │ 130.17       │ 9.15      │ 243        │ 100       │ 9.65    │ (8, 62, 26, 30, 16, 50)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0342   │ 4.45  │ 129.97       │ 9.15      │ 243        │ 100       │ 9.65    │ (8, 62, 20, 36, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.0343   │ 3.55  │ 103.63       │ 8.95      │ 258        │ 128       │ 12.9    │ (11, 60, 16, 40, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0343   │ 3.6   │ 105.05       │ 8.95      │ 258        │ 130       │ 12.7    │ (9, 62, 26, 30, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0343   │ 3.65  │ 106.37       │ 8.95      │ 258        │ 128       │ 12.55   │ (8, 62, 20, 36, 26, 40)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0343   │ 3.8   │ 110.71       │ 9.05      │ 251        │ 120       │ 11.7    │ (11, 60, 18, 38, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0343   │ 3.85  │ 112.36       │ 9.05      │ 251        │ 118       │ 11.55   │ (9, 62, 16, 40, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0343   │ 3.85  │ 112.12       │ 9.05      │ 251        │ 118       │ 11.55   │ (14, 58, 18, 38, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0343   │ 3.95  │ 115.32       │ 9.05      │ 251        │ 112       │ 11.25   │ (11, 60, 18, 38, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0343   │ 3.95  │ 115.15       │ 9.05      │ 251        │ 115       │ 11.25   │ (8, 62, 22, 34, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0343   │ 4.4   │ 128.36       │ 9.15      │ 243        │ 101       │ 9.8     │ (8, 62, 24, 32, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0343   │ 4.4   │ 128.32       │ 9.15      │ 243        │ 101       │ 9.8     │ (8, 62, 22, 34, 20, 46)     │
│ VEX 2 CIM Ball Shifter                                  │ 4        │ 4    │ 34        │ 0.0344   │ 3.55  │ 103.25       │ 8.95      │ 258        │ 132       │ 12.95   │ (12, 40, 24, 60, 24, 60)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0344   │ 3.55  │ 103.25       │ 8.95      │ 258        │ 132       │ 12.95   │ (12, 60, 24, 32, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0344   │ 3.6   │ 104.7        │ 8.95      │ 258        │ 130       │ 12.75   │ (9, 62, 24, 32, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0344   │ 3.6   │ 104.63       │ 8.95      │ 258        │ 130       │ 12.75   │ (12, 60, 18, 38, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0344   │ 3.8   │ 110.57       │ 9.05      │ 251        │ 117       │ 11.7    │ (10, 60, 16, 40, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0344   │ 3.8   │ 110.39       │ 9.05      │ 251        │ 117       │ 11.75   │ (9, 62, 16, 40, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0344   │ 3.85  │ 112.03       │ 9.05      │ 251        │ 118       │ 11.55   │ (14, 58, 20, 36, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0344   │ 3.85  │ 111.77       │ 9.05      │ 251        │ 119       │ 11.6    │ (8, 62, 16, 40, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0344   │ 4.2   │ 121.96       │ 9.15      │ 243        │ 106       │ 10.3    │ (11, 60, 20, 36, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0344   │ 4.25  │ 123.42       │ 9.15      │ 243        │ 105       │ 10.2    │ (9, 62, 16, 40, 26, 40)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0344   │ 4.25  │ 123.37       │ 9.15      │ 243        │ 105       │ 10.2    │ (11, 60, 18, 38, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.0345   │ 3.5   │ 101.46       │ 8.95      │ 258        │ 130       │ 13.15   │ (11, 60, 18, 38, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 34        │ 0.0345   │ 3.5   │ 101.38       │ 8.95      │ 258        │ 130       │ 13.2    │ (11, 60, 20, 36, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0345   │ 3.75  │ 108.56       │ 9.05      │ 251        │ 122       │ 11.95   │ (11, 60, 20, 36, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0345   │ 3.85  │ 111.71       │ 9.05      │ 251        │ 115       │ 11.6    │ (13, 58, 16, 40, 16, 50)    │
